股票代码,股票名称,最新价格,市盈率(PE)
601008,连云港,5.8,64.59
300183,东软载波,15.44,264.06
688268,华特气体,63.46,49.0
300738,奥飞数据,19.24,107.82
300675,建科院,16.4,-22.54
300836,佰奥智能,50.78,111.81
600171,上海贝岭,34.57,91.34
600621,XD华鑫股,16.43,38.88
603759,海天股份,8.64,32.49
600267,海正药业,10.57,21.19
300245,天玑科技,14.37,-66.03
301046,能辉科技,25.11,66.45
600476,湘邮科技,17.36,-427.04
300137,ST先河,7.68,84.23
301177,迪阿股份,32.97,86.82
688077,大地熊,35.85,91.66
600690,海尔智家,25.35,9.88
002481,双塔食品,5.81,65.92
000731,四川美丰,6.81,236.93
300463,迈克生物,11.63,103.29
605081,*ST太和,11.68,-11.59
920493,并行科技,141.1,829.46
000608,*ST阳光,1.94,-18.56
300864,南大环境,20.42,19.32
688218,江苏北人,25.38,-63.46
920634,新威凌,28.26,101.1
603356,华菱精工,13.64,-19.72
002640,跨境通,4.88,-646.45
603055,台华新材,8.74,11.97
688595,芯海科技,34.9,-64.76
000636,风华高科,15.5,53.75
300470,中密控股,35.94,19.93
605196,华通线缆,26.16,48.51
000338,潍柴动力,14.58,11.26
002317,众生药业,18.39,41.59
002920,德赛西威,125.65,28.52
300139,晓程科技,26.5,85.53
301061,匠心家居,92.25,23.36
300342,天银机电,17.62,231.43
002514,宝馨科技,6.84,-54.93
002926,华西证券,9.84,25.22
301030,仕净科技,14.78,-12.45
600483,福能股份,9.83,10.22
688576,西山科技,65.45,43.31
688562,航天软件,17.63,-57.05
002862,实丰文化,18.62,374.72
601860,紫金银行,2.94,5.9
300271,华宇软件,7.86,-38.58
300285,国瓷材料,21.68,32.58
688153,唯捷创芯,34.6,-789.13
002759,天际股份,23.77,-113.81
300576,容大感光,36.67,97.4
000019,深粮控股,6.9,22.59
603697,有友食品,11.92,23.5
300206,理邦仪器,11.87,22.27
600215,派斯林,7.95,-52.47
600998,九州通,4.96,8.65
000629,钒钛股份,2.96,-68.99
600650,锦江在线,15.85,57.22
002007,华兰生物,16.76,29.69
002592,ST八菱,7.89,19.69
920002,万达轴承,103.31,69.29
603207,小方制药,32.61,21.67
300853,申昊科技,22.7,-23.33
003020,立方制药,28.7,30.25
688626,翔宇医疗,52.4,118.44
688147,微导纳米,49.75,59.63
301491,汉桑科技,64.45,43.99
603693,江苏新能,12.92,20.43
603368,柳药集团,18.77,8.68
688141,杰华特,54.35,-41.47
300443,金雷股份,27.65,23.6
000767,晋控电力,2.98,32.01
300514,友讯达,14.87,27.73
688586,江航装备,11.01,119.02
002015,协鑫能科,11.05,17.27
002129,TCL中环,9.0,-4.29
601899,紫金矿业,30.05,15.82
300759,康龙化成,30.87,39.13
301373,凌玮科技,31.89,26.53
603119,浙江荣泰,92.8,136.76
603990,麦迪科技,15.07,81.47
603867,新化股份,29.12,18.96
600894,广日股份,10.04,19.18
301281,科源制药,33.13,42.03
300252,金信诺,13.03,836.59
002369,卓翼科技,8.96,-32.4
002884,凌霄泵业,17.07,13.03
300054,鼎龙股份,33.94,51.65
600456,宝钛股份,31.44,36.55
688777,中控技术,53.28,59.53
002908,德生科技,10.11,245.88
603190,亚通精工,23.3,26.5
002112,三变科技,13.13,59.28
000062,深圳华强,27.35,60.7
002634,棒杰股份,5.03,-7.7
000736,*ST中地,5.03,-1.59
002168,*ST惠程,4.03,-49.9
603773,沃格光电,31.19,-64.67
300017,网宿科技,11.1,36.64
301255,通力科技,30.29,115.76
688508,芯朋微,64.41,46.73
600230,沧州大化,12.16,107.62
600713,南京医药,5.06,11.37
301102,兆讯传媒,11.08,105.17
300761,立华股份,22.22,62.51
000595,*ST宝实,5.06,43.43
001221,悍高集团,65.45,49.32
002939,长城证券,11.24,16.37
002936,郑州银行,2.05,5.73
600428,中远海特,7.15,11.89
002095,生 意 宝,19.45,-348.96
300199,翰宇药业,21.45,65.12
688211,中科微至,31.55,-33.23
600518,康美药业,2.05,838.67
000756,新华制药,16.37,25.23
300905,宝丽迪,33.61,47.08
603158,腾龙股份,10.21,27.61
301239,普瑞眼科,36.86,188.0
600739,辽宁成大,12.27,13.08
688720,艾森股份,46.88,123.1
688685,迈信林,63.27,111.99
600495,晋西车轴,5.11,209.38
002358,森源电气,5.08,49.98
600782,新钢股份,4.07,58.29
300348,长亮科技,14.35,-304.43
603977,国泰集团,12.41,31.78
603776,永安行,19.62,-42.07
002864,盘龙药业,31.06,27.45
600610,中毅达,11.35,153.78
300384,三联虹普,16.51,18.33
603172,万丰股份,18.57,49.25
600590,泰豪科技,9.29,37.64
600480,凌云股份,12.42,17.53
688257,新锐股份,22.62,28.31
603366,日出东方,9.27,91.24
600749,西藏旅游,18.58,1007.3
600746,江苏索普,7.23,41.44
605500,森林包装,9.26,61.63
603237,五芳斋,17.44,8.84
920641,格利尔,21.54,256.56
600689,上海三毛,14.4,127.6
002650,ST加加,7.2,496.56
002895,川恒股份,28.71,16.28
300624,万兴科技,68.27,-124.97
000100,TCL科技,4.16,22.97
600500,中化国际,4.17,-8.45
688516,奥特维,42.78,21.92
601665,齐鲁银行,6.23,7.01
000906,浙商中拓,6.26,10.73
600853,龙建股份,4.17,30.23
603637,镇海股份,11.5,52.88
603758,秦安股份,14.59,39.82
603337,杰克科技,43.5,21.71
601113,华鼎股份,4.15,14.99
605337,李子园,12.44,25.24
603418,友升股份,60.33,26.3
603107,上海汽配,15.54,31.4
301050,雷电微力,45.84,48.27
920061,西磁科技,35.26,586.13
300656,民德电子,23.98,198.85
300653,正海生物,19.85,38.43
688439,振华风光,55.27,88.61
688522,纳睿雷达,39.0,103.75
603078,江化微,19.02,76.29
600599,*ST熊猫,8.41,95.14
002910,庄园牧场,10.5,-37.1
300473,德尔股份,30.35,45.04
603218,日月股份,13.65,24.81
300829,金丹科技,17.88,21.21
300767,震安科技,20.95,-172.76
603399,永杉锂业,9.42,-16.75
603629,利通电子,23.21,59.06
300360,炬华科技,15.75,11.75
000541,佛山照明,6.32,42.2
002511,中顺洁柔,8.38,35.9
000002,万  科Ａ,6.4,-3.2
300484,蓝海华腾,20.29,51.11
600592,龙溪股份,24.41,75.3
600479,千金药业,10.65,17.45
601678,滨化股份,4.25,39.21
301267,华厦眼科,19.22,28.63
688559,海目星,38.37,-6.71
300301,ST长方,2.13,-16.32
688278,特宝生物,78.55,37.34
600529,山东药玻,21.2,18.95
300999,金龙鱼,30.77,47.51
600742,富维股份,9.59,13.43
688298,东方生物,25.39,-15.69
000705,浙江震元,9.52,28.27
300212,易华录,20.29,-23.06
002736,国信证券,13.85,13.21
600389,江山股份,24.4,15.52
300133,华策影视,7.41,59.89
000166,申万宏源,5.37,15.69
300700,岱勒新材,11.83,-34.85
002779,中坚科技,127.49,230.72
300666,江丰电子,93.28,48.98
000970,中科三环,13.95,192.75
301270,汉仪股份,36.56,288.57
601016,节能风电,3.23,16.49
601995,中金公司,37.77,21.05
688061,灿瑞科技,35.39,-75.79
920770,艾能聚,19.39,54.28
001210,金房能源,18.29,11.96
001277,速达股份,38.53,36.29
002648,卫星化学,18.17,11.15
600368,五洲交通,4.28,10.89
300796,贝斯美,9.68,50.36
600376,首开股份,6.45,-4.52
300684,中石科技,45.2,55.72
300205,*ST天喻,4.35,-11.28
603711,香飘飘,12.97,-27.49
001337,四川黄金,28.15,28.34
603515,欧普照明,17.43,17.56
000973,佛塑科技,7.62,69.56
000876,新 希 望,9.72,28.99
600279,重庆港,5.41,564.7
603650,彤程新材,41.28,35.23
600117,西宁特钢,3.24,-22.47
688084,晶品特装,85.91,-430.23
605028,世茂能源,27.04,34.25
300414,中光防雷,13.04,199.06
002110,三钢闽光,4.36,38.45
002819,东方中科,28.59,-86.8
300937,药易购,27.44,-172.38
603197,保隆科技,38.28,30.35
002791,坚朗五金,22.0,-127.92
301202,朗威股份,41.66,64.61
688396,华润微,53.48,104.78
000025,特  力Ａ,17.56,45.05
301160,翔楼新材,59.42,33.77
002316,亚联发展,5.47,174.02
301591,肯特股份,40.49,40.87
301297,富乐德,39.51,251.89
688184,ST帕瓦,9.9,-4.97
300662,科锐国际,27.54,21.42
603057,紫燕食品,18.92,37.41
300581,晨曦航空,16.55,-125.56
601500,通用股份,4.43,54.76
300659,中孚信息,15.49,-18.96
000507,珠海港,5.53,14.66
301392,汇成真空,141.98,166.47
301278,快可电子,35.3,120.16
688716,中研股份,40.9,354.12
600955,维远股份,14.35,-23.55
601877,正泰电器,28.96,12.18
002226,江南化工,6.67,20.7
688179,阿拉丁,12.16,71.05
300380,安硕信息,46.35,269.99
601949,中国出版,6.68,47.86
301230,泓博医药,33.26,93.75
002100,天康生物,7.81,15.76
688819,天能股份,30.14,16.86
601677,明泰铝业,14.61,9.66
300165,ST天瑞,4.48,-115.81
300582,英飞特,15.71,-55.37
002688,金河生物,6.75,18.88
300467,迅游科技,23.63,205.0
600328,中盐化工,7.84,109.04
600198,大唐电信,7.89,-63.35
002046,国机精工,28.11,43.2
300555,ST路通,11.19,-51.17
603230,内蒙新华,12.34,17.37
002191,劲嘉股份,4.48,26.62
600126,杭钢股份,9.04,-133.66
300900,广联航空,18.19,48.4
002472,双环传动,42.96,31.62
688316,青云科技-U,62.17,-35.82
300378,鼎捷数智,48.68,146.71
601668,中国建筑,5.65,3.84
603194,中力股份,39.49,17.69
002410,广联达,13.82,48.13
600581,八一钢铁,4.57,-5.03
601228,广州港,3.44,23.52
601878,浙商证券,11.48,22.85
603108,润达医疗,14.96,-37.43
002389,航天彩虹,21.78,-21905.38
300559,佳发教育,14.9,72.98
001205,盛航股份,16.1,27.92
605080,浙江自然,25.35,12.33
600323,瀚蓝环境,28.6,12.06
603987,康德莱,9.2,16.07
603826,坤彩科技,18.29,121.26
920593,鼎智科技,34.47,163.33
600405,动力源,5.71,-19.15
300697,电工合金,17.23,43.87
000768,中航西飞,25.57,51.62
300527,ST应急,8.16,803.51
301319,唯特偶,40.6,59.82
603282,亚光股份,18.6,30.14
300123,亚光科技,5.83,-70.9
300045,华力创通,21.93,2449.94
000598,兴蓉环境,6.93,10.61
002395,双象股份,18.6,18.56
000591,太阳能,4.62,13.38
300908,仲景食品,29.11,21.14
002932,明德生物,19.64,182.71
600301,华锡有色,27.81,23.03
301500,飞南资源,17.41,30.77
301368,丰立智能,64.74,1205.68
000533,顺钠股份,6.95,59.28
300006,莱美药业,4.66,-80.37
002943,宇晶股份,34.63,301.57
688363,华熙生物,53.46,58.3
601966,玲珑轮胎,15.25,13.06
300020,ST银江,3.52,-4.36
600897,厦门空港,15.33,12.63
000628,高新发展,50.19,132.1
300925,法本信息,23.57,87.41
002127,南极电商,3.53,318.11
002715,登云股份,22.37,434.08
000520,凤凰航运,4.68,1925.12
601328,交通银行,7.03,6.75
002623,亚玛顿,19.88,-125.04
688560,明冠新材,14.06,-26.85
688281,华秦科技,67.07,62.76
600359,新农开发,7.01,70.62
603718,海利生物,7.02,126.21
601519,大智慧,14.13,-4049.82
300607,拓斯达,31.82,264.12
603196,日播时尚,23.39,72.39
300189,神农种业,4.7,-167.58
688185,康希诺,73.85,-677.55
002802,洪汇新材,12.94,55.26
600073,光明肉业,7.03,18.72
301538,骏鼎达,82.19,34.06
600668,尖峰集团,11.89,3.97
301586,佳力奇,49.75,54.7
000932,华菱钢铁,5.96,11.78
600250,南京商旅,10.63,207.98
001311,多利科技,23.7,23.38
601188,龙江交通,3.57,24.59
002737,葵花药业,15.44,55.45
300848,美瑞新材,15.47,84.6
301004,嘉益股份,57.18,13.65
002219,新里程,2.38,542.45
601326,秦港股份,3.57,10.1
600502,安徽建工,4.72,7.33
300866,安克创新,120.47,27.68
600619,海立股份,21.5,345.93
002085,万丰奥威,16.88,35.8
605599,菜百股份,14.42,12.23
688289,圣湘生物,20.33,36.19
300915,海融科技,25.29,501.6
300496,中科创达,68.1,98.92
600420,国药现代,10.77,10.75
301261,恒工精密,79.09,52.64
603577,汇金通,9.55,26.35
600273,嘉化能源,8.38,9.79
000539,粤电力Ａ,4.78,386.41
688520,神州细胞,53.0,-349.45
600717,天津港,4.82,13.86
300898,熊猫乳品,26.37,39.55
603277,银都股份,17.98,15.92
603332,苏州龙杰,13.24,43.07
603602,纵横通信,14.49,141.52
600180,瑞茂通,4.78,45.61
600588,用友网络,14.49,-26.21
301039,中集车辆,9.62,22.4
300406,九强生物,13.31,22.27
603312,西典新能,47.13,27.12
002730,电光科技,15.76,60.65
301301,川宁生物,10.9,26.72
600877,电科芯片,13.37,939.81
688222,成都先导,23.05,92.28
300525,博思软件,13.44,-122.32
001227,兰州银行,2.43,7.27
000529,广弘控股,6.1,24.22
688180,君实生物-U,38.99,-48.5
001239,永达股份,18.15,37.5
300801,泰和科技,25.6,47.25
002203,海亮股份,12.15,19.57
600165,*ST宁科,3.64,-7.29
301590,优优绿能,193.82,38.89
601633,长城汽车,23.17,15.65
688733,壹石通,25.49,-145.65
301520,万邦医药,42.28,52.56
300722,新余国科,30.7,161.22
000683,博源化工,6.16,15.42
002150,通润装备,18.34,34.23
688598,金博股份,31.79,-19.66
688737,中自科技,22.0,-110.34
600143,金发科技,19.6,44.14
002235,安妮股份,7.39,1091.2
603948,建业股份,25.79,17.72
002624,完美世界,17.16,33.08
300689,澄天伟业,51.7,274.75
603458,勘设股份,8.65,-13.62
688234,天岳先进,72.53,1615.29
688379,华光新材,48.95,17.89
603859,能科科技,42.88,47.43
300879,大叶股份,33.33,14.99
920100,三协电机,69.18,80.98
000708,中信特钢,13.71,12.36
688692,达梦数据,247.58,68.49
000957,中通客车,12.45,19.39
300058,蓝色光标,6.19,115.22
300610,晨化股份,11.27,34.41
300817,双飞集团,20.0,68.88
688625,呈和科技,37.3,23.85
603998,方盛制药,12.4,16.09
002984,森麒麟,18.87,14.55
600251,冠农股份,8.81,11.41
600727,鲁北化工,7.53,25.45
300685,艾德生物,22.8,23.61
301280,珠城科技,51.86,40.07
603400,华之杰,58.06,34.91
002879,长缆科技,17.64,56.22
603997,继峰股份,12.59,51.88
000911,广农糖业,7.52,147.37
600595,中孚实业,6.29,17.82
603331,百达精工,11.29,25.8
000568,泸州老窖,134.21,12.89
600648,外高桥,11.29,75.05
001979,招商蛇口,10.03,31.38
920007,酉立智能,70.96,26.74
002136,安 纳 达,11.37,-39.54
300780,德恩精工,17.67,-59.73
000755,山西高速,5.06,15.41
002727,一心堂,13.99,16.41
002965,祥鑫科技,39.5,46.63
300706,阿石创,37.21,-96.63
002094,青岛金王,7.67,61.37
688348,昱能科技,53.86,53.18
688122,西部超导,68.52,40.75
688120,华海清科,143.0,49.99
603039,泛微网络,55.83,110.74
688173,希荻微,15.34,-70.54
000547,航天发展,7.64,-16.14
000709,河钢股份,2.57,22.21
688488,艾迪药业,14.2,325.05
301179,泽宇智能,16.81,96.86
600859,王府井,14.16,98.11
600282,南钢股份,5.18,10.91
600313,农发种业,6.43,55.19
002390,信邦制药,3.86,35.0
002031,巨轮智能,7.78,-152.1
000972,*ST中基,3.87,-19.98
600399,抚顺特钢,5.2,-18.46
002797,第一创业,7.74,33.5
301587,中瑞股份,23.24,102.18
002980,华盛昌,23.12,50.36
301371,敷尔佳,24.65,27.91
002967,广电计量,20.55,37.64
688696,极米科技,106.98,42.23
300469,信息发展,73.24,-181.98
601377,兴业证券,6.5,21.1
002959,小熊电器,48.17,18.47
601717,中创智领,23.64,8.39
603991,至正股份,66.99,-110.23
300921,南凌科技,22.27,200.24
000048,京基智农,16.95,19.88
603960,克来机电,19.73,132.88
600604,市北高新,6.53,-42.97
601801,皖新传媒,6.51,9.4
300447,全信股份,14.39,101.98
000778,新兴铸管,3.95,19.38
688005,容百科技,26.25,-69.1
603610,麒盛科技,17.1,28.56
002500,山西证券,6.51,22.3
003007,直真科技,34.21,-41.33
300725,药石科技,40.57,65.42
300736,百邦科技,13.05,-87.38
301556,托普云农,95.78,78.32
000682,东方电子,11.91,26.4
002549,凯美特气,25.1,156.26
301665,泰禾股份,27.72,34.24
002052,同洲电子,15.85,29.36
300671,富满微,35.63,-108.44
001222,源飞宠物,23.94,30.81
002818,富森美,11.89,13.98
600163,中闽能源,5.27,15.95
001301,尚太科技,83.61,22.75
603609,禾丰股份,8.0,15.66
300678,中科信息,33.05,1300.0
603315,福鞍股份,13.26,38.23
300127,银河磁体,35.6,68.27
603383,顶点软件,39.52,76.75
688619,罗普特,15.81,-30.94
300497,富祥药业,10.56,-411.52
601577,长沙银行,9.43,4.38
301023,江南奕帆,38.89,40.56
600800,渤海化学,4.03,-6.24
301092,争光股份,30.77,38.78
600299,安迪苏,9.38,16.99
600764,中国海防,31.06,116.69
920526,凯华材料,25.56,157.25
000795,英洛华,10.75,45.53
600152,维科技术,6.68,-45.14
000951,中国重汽,17.71,15.56
000505,京粮控股,6.83,138.3
002917,金奥博,13.68,27.42
600970,中材国际,9.54,8.8
002993,奥海科技,43.4,25.36
300286,安科瑞,24.59,24.56
600763,通策医疗,42.27,29.44
300552,万集科技,24.59,-26.12
301602,超研股份,24.37,76.25
688236,春立医疗,27.08,45.37
688536,思瑞浦,155.75,160.82
000009,中国宝安,10.94,57.87
603980,吉华集团,5.55,543.36
688072,拓荆科技,247.82,369.5
002365,永安药业,17.95,211.65
600409,三友化工,5.52,77.78
600602,云赛智联,19.19,135.56
002385,大北农,4.12,37.65
600358,ST联合,5.54,-86.75
002668,TCL智家,9.72,8.25
000915,华特达因,31.93,11.09
002945,华林证券,16.55,66.44
688189,南新制药,8.28,-28.4
301117,佳缘科技,38.63,456.04
000959,首钢股份,4.15,24.49
603392,万泰生物,55.36,-243.12
300277,海联讯,13.8,1505.81
605088,冠盛股份,37.65,23.6
000559,万向钱潮,11.15,34.56
300024,机器人,18.2,-149.41
300474,景嘉微,75.53,-225.28
002246,北化股份,19.51,50.18
000581,威孚高科,20.91,14.4
000989,九芝堂,9.79,29.14
000713,国投丰乐,6.97,-76.35
002799,环球印务,8.39,-360.92
300661,圣邦股份,73.87,113.65
688484,南芯科技,45.03,78.14
601990,南京证券,8.37,24.85
688612,威迈斯,39.25,30.23
301047,义翘神州,72.5,65.14
603613,国联股份,28.13,14.9
301656,联合动力,28.35,62.09
301007,德迈仕,39.98,127.77
000701,厦门信达,5.7,-34.42
000597,东北制药,5.68,31.37
300053,航宇微,12.82,-71.42
301622,英思特,80.73,60.79
002871,伟隆股份,15.64,33.37
301246,宏源药业,17.13,-589.64
000060,中金岭南,5.66,18.93
600186,莲花控股,5.71,31.73
603358,华达科技,41.2,48.65
603271,永杰新材,38.27,20.26
920132,泰鹏智能,21.35,74.07
002572,索菲亚,12.69,19.13
301611,珂玛科技,54.58,69.23
000782,恒申新材,5.72,-53.51
601601,中国太保,37.33,6.44
301459,丰茂股份,40.55,34.9
301571,国科天成,42.98,57.28
001356,富岭股份,14.39,63.78
300775,三角防务,24.41,24.72
600987,航民股份,7.24,11.75
000776,广发证券,22.88,13.45
300781,因赛集团,37.37,132.05
001696,宗申动力,23.5,26.61
300235,方直科技,13.1,548.26
300698,万马科技,45.2,183.93
603511,爱慕股份,15.98,30.42
001388,信通电子,45.51,70.3
300821,东岳硅材,8.81,125.28
000721,西安饮食,8.7,-46.09
601298,青岛港,8.7,9.94
002584,西陇科学,8.75,-33.99
301136,招标股份,11.65,-129.69
002933,新兴装备,32.3,121.09
603310,巍华新材,17.52,36.38
300218,安利股份,17.47,20.33
601177,杭齿前进,17.41,27.88
300227,光韵达,8.75,1336.74
002253,*ST智胜,10.27,-35.24
600538,国发股份,5.85,-262.47
300439,美康生物,10.44,35.3
002415,海康威视,32.58,24.03
601236,红塔证券,8.91,31.34
688052,纳芯微,184.4,-168.45
300247,融捷健康,4.46,37.73
688244,永信至诚,20.87,-37.46
600346,恒力石化,16.38,18.9
603658,安图生物,38.51,19.27
605499,东鹏饮料,301.0,32.96
000617,中油资本,10.52,25.62
603370,华新精科,49.43,43.97
300423,昇辉科技,7.56,430.14
002581,ST未名,7.52,-36.86
603177,德创环保,11.98,70.84
600032,浙江新能,7.47,30.79
002839,张家港行,4.48,5.5
301517,陕西华达,43.56,-237.19
605296,神农集团,30.26,20.49
300335,迪森股份,6.12,28.85
002840,华统股份,10.62,56.12
301601,惠通科技,31.79,136.38
002294,信立泰,56.1,85.65
301609,山大电力,48.66,80.33
603056,德邦股份,15.29,149.51
688158,优刻得-W,24.44,-70.01
002626,金达威,21.23,26.18
600197,伊力特,15.27,22.22
601311,骆驼股份,10.68,11.78
000712,锦龙股份,13.78,49.45
002557,洽洽食品,21.24,60.61
002929,润建股份,45.47,164.62
001300,三柏硕,15.44,227.64
600075,新疆天业,4.67,-464.92
600609,金杯汽车,4.65,29.48
000716,黑芝麻,6.19,300.31
688255,凯尔达,37.13,862.38
002521,齐峰新材,9.24,37.91
000561,烽火电子,10.85,-52.31
300001,特锐德,27.86,44.96
601083,锦江航运,12.4,10.1
600095,湘财股份,12.4,125.17
300902,国安达,20.42,902.71
603607,京华激光,23.58,44.24
002801,微光股份,33.27,22.16
603587,地素时尚,12.55,17.49
601933,永辉超市,4.73,-89.21
600580,卧龙电驱,48.53,70.56
603355,莱克电气,22.02,14.76
600184,光电股份,17.34,408.07
301595,太力科技,39.33,52.63
600063,皖维高新,6.29,25.43
002242,九阳股份,9.45,29.38
603239,浙江仙通,18.73,23.69
001400,江顺科技,64.18,38.85
600223,福瑞达,7.85,36.96
002274,华昌化工,6.3,274.61
300755,华致酒行,18.9,70.08
688631,莱斯信息,79.1,-206.78
300037,新宙邦,46.15,35.66
002567,唐人神,4.82,-57.63
600511,国药股份,28.81,10.92
000739,普洛药业,16.07,19.94
000737,北方铜业,15.92,31.13
688690,纳微科技,27.13,86.53
603212,赛伍技术,11.25,-34.13
603213,镇洋发展,14.3,62.42
600975,新五丰,6.37,87.99
300405,科隆股份,6.42,-37.71
601700,风范股份,4.77,305.83
002651,利君股份,11.26,101.72
600645,中源协和,24.11,97.65
300696,爱乐达,25.36,360.4
688575,亚辉龙,14.42,156.56
688750,金天钛业,20.69,118.04
600703,三安光电,14.35,202.82
300773,拉卡拉,23.95,41.15
300637,扬帆新材,12.88,65.34
920405,海希通讯,20.99,35.5
001335,信凯科技,37.53,32.24
000516,国际医学,4.86,-32.98
603167,渤海轮渡,9.69,22.38
601901,方正证券,8.18,14.12
300437,清水源,9.71,-47.57
001914,招商积余,11.28,12.62
002437,誉衡药业,3.25,27.15
605369,拱东医疗,19.49,42.68
601777,千里科技,11.32,820.94
601975,招商南油,3.27,13.77
301533,威马农机,40.27,103.41
301269,华大九天,122.63,10901.06
000703,恒逸石化,6.46,51.33
603666,亿嘉和,30.75,-159.7
600586,金晶科技,4.92,-36.22
001368,通达创智,24.57,25.33
002254,泰和新材,9.86,160.44
301608,博实结,86.19,35.58
002131,利欧股份,4.96,35.12
603082,北自科技,37.79,40.26
603048,浙江黎明,19.76,48.9
002180,纳思达,21.36,-48.71
600271,航天信息,8.24,-25.27
000929,*ST兰黄,8.19,-63.85
603004,鼎龙科技,23.03,31.41
002221,东华能源,8.28,98.31
300586,美联新材,9.83,-215.88
603027,千禾味业,11.6,34.31
002696,百洋股份,6.62,97.25
920786,骑士乳业,10.08,64.36
301040,中环海陆,23.3,-27.42
002292,奥飞娱乐,8.41,168.01
603585,苏利股份,18.36,21.5
300782,卓胜微,74.85,-135.83
300200,高盟新材,10.1,28.52
688327,云从科技-UW,15.03,-33.96
300383,光环新网,13.45,105.09
002762,*ST金比,8.42,-83.16
600008,首创环保,3.33,13.15
301629,矽电股份,189.89,185.51
600666,奥瑞德,3.41,76.75
601369,陕鼓动力,8.46,17.62
600351,亚宝药业,6.85,13.75
002121,科陆电子,8.5,37.13
002020,京新药业,18.62,20.67
600597,光明乳业,8.53,27.06
000733,振华科技,47.44,42.13
600127,金健米业,6.79,186.8
600490,鹏欣资源,8.55,66.87
603798,康普顿,15.23,36.34
000623,吉林敖东,20.59,9.61
002319,乐通股份,12.17,-433.7
002455,百川股份,6.9,38.02
002462,嘉事堂,13.89,18.89
688161,XD威高骨,29.73,41.89
601360,三六零,10.38,-128.92
600199,金种子酒,10.38,-47.29
002024,ST易购,1.72,163.63
301000,肇民科技,44.73,76.63
300238,冠昊生物,15.73,102.21
002882,金龙羽,29.6,96.03
600547,山东黄金,38.16,31.32
688299,长阳科技,20.81,-349.85
603262,技源集团,29.61,60.61
688332,中科蓝讯,150.37,69.15
300881,盛德鑫泰,34.53,22.46
688529,豪森智能,19.07,-10.63
600918,中泰证券,6.91,33.62
601216,君正集团,5.16,11.34
688408,中信博,43.63,30.28
000615,*ST美谷,3.53,-16.15
300579,数字认证,33.45,-49.98
000800,一汽解放,7.03,880.06
688607,康众医疗,28.06,-1672.24
603396,金辰股份,28.06,50.61
605180,华生科技,15.8,58.37
300294,博雅生物,24.59,27.51
603505,金石资源,17.74,59.18
002356,赫美集团,3.5,-229.46
600712,南宁百货,7.02,-142.85
301019,宁波色母,19.57,31.6
601778,晶科科技,3.55,51.65
002327,富安娜,7.16,28.27
600576,祥源文旅,7.13,41.04
605008,长鸿高科,17.86,3440.61
301153,中科江南,21.56,-78.51
601881,中国银河,17.86,15.05
688232,新点软件,27.0,-71.65
600995,南网储能,12.56,21.01
300056,中创环保,10.7,-70.12
601988,中国银行,5.39,7.38
000672,上峰水泥,10.85,21.3
000698,ST沈化,3.58,23.5
002527,新时达,17.87,3175.94
603063,禾望电气,32.09,30.26
300143,盈康生命,10.77,65.28
600919,江苏银行,10.85,4.92
601882,海天精工,19.7,21.69
603275,众辰科技,46.32,37.8
000728,国元证券,9.14,14.2
605100,华丰股份,27.66,179.95
002216,三全食品,10.89,15.29
688399,硕世生物,71.0,745.74
688578,艾力斯,103.92,22.24
000423,东阿阿胶,47.89,18.86
601888,中国中免,70.71,28.14
603866,桃李面包,5.45,21.39
601958,金钼股份,14.61,15.48
003036,泰坦股份,16.57,49.44
301109,军信股份,14.55,14.35
300170,汉得信息,16.56,99.06
600637,东方明珠,9.1,44.42
300532,今天国际,12.76,15.4
600050,中国联通,5.5,13.54
600121,郑州煤电,5.48,-14.91
603125,常青科技,16.71,48.15
002705,新宝股份,14.98,11.2
000777,中核科技,20.61,51.43
603801,志邦家居,9.38,14.76
600055,万东医疗,16.73,114.64
600644,乐山电力,11.17,408.69
002059,云南旅游,5.58,-29.14
603209,兴通股份,14.82,17.76
002382,蓝帆医疗,5.71,-21.33
600725,云维股份,3.77,-159.89
603210,泰鸿万立,20.92,37.74
601952,苏垦农发,9.4,30.38
603270,金帝股份,24.48,35.32
600731,湖南海利,7.52,14.65
300487,蓝晓科技,58.42,33.36
301393,昊帆生物,51.39,36.57
688246,嘉和美康,26.32,-15.57
603655,朗博科技,35.83,98.47
600309,万华化学,61.18,15.64
002189,中光学,22.93,-24.9
002287,奇正藏药,26.58,21.22
002282,博深股份,7.54,20.4
300341,麦克奥迪,17.19,48.46
600060,海信视像,24.46,15.12
300097,ST智云,5.7,-7.79
002076,*ST星光,1.89,-393.89
001323,慕思股份,27.17,16.52
002892,科力尔,13.63,173.72
688111,金山办公,300.31,93.08
002011,盾安环境,13.41,13.35
002876,三利谱,23.35,53.51
003025,思进智能,13.46,26.53
301087,可孚医疗,42.67,26.63
301428,世纪恒通,35.01,46.71
688029,南微医学,87.45,22.6
601555,东吴证券,9.61,12.36
600802,福建水泥,5.78,64.08
601019,山东出版,7.71,12.01
300482,万孚生物,21.37,26.44
000955,欣龙控股,5.84,-1864.26
000751,锌业股份,3.88,50.03
600298,安琪酵母,40.56,22.02
603000,人民网,19.25,-2081.13
601998,中信银行,7.75,5.91
603303,得邦照明,13.64,22.78
300047,天源迪科,15.56,142.25
688162,巨一科技,33.69,58.08
300072,海新能科,3.98,-132.16
300786,国林科技,17.61,-163.97
300719,安达维尔,15.89,-169.55
600611,大众交通,5.95,92.47
